1,net84-253-128-001,84.253.128.1,0.383,41.9,12.4833
2,89-97-241-241.ip19.fastwebnet.it,89.97.241.241,0.512,41.8919,12.5113
3,81-208-53-197.ip.fastwebnet.it,81.208.53.197,13.111,41.8919,12.5113
4,89.97.200.157,89.97.200.157,37.300,41.9507,12.075
5,89.97.200.157,89.97.200.157,36.287,41.9507,12.075
6,s0-6-2-0-dcr2.par.cw.net,195.10.54.57,36.496,48.8582,2.3387
7,so-0-0-0-dcr2.tsd.cw.net,195.2.10.138,36.550,47,8
8,72.14.198.113,72.14.198.113,113.539,37.4192,-122.0574
9,209.85.252.40,209.85.252.40,114.468,37.751,-97.822
10,72.14.236.216,72.14.236.216,110.063,37.4192,-122.0574
11,72.14.236.213,72.14.236.213,113.574,37.4192,-122.0574
12,72.14.232.96,72.14.232.96,171.452,37.4192,-122.0574
13,72.14.239.12,72.14.239.12,182.854,37.4192,-122.0574
14,72.14.233.119,72.14.233.119,177.829,37.4192,-122.0574
15,72.14.233.29,72.14.233.29,182.896,37.4192,-122.0574
16,209.85.250.63,209.85.250.63,185.563,37.751,-97.822
17,216.239.47.50,216.239.47.50,194.376,37.3688,-122.0363
18,po-in-f104.google.com,72.14.253.104,179.985,41.2307,-96.1178
