1,net84-253-128-001,84.253.128.1,0.383,41.9,12.4833
2,89-97-241-241.ip19.fastwebnet.it,89.97.241.241,0.817,41.8919,12.5113
3,81-208-53-197.ip.fastwebnet.it,81.208.53.197,11.099,41.8919,12.5113
4,89.96.200.189,89.96.200.189,11.377,45.4667,9.2
5,89.96.200.189,89.96.200.189,14.094,45.4667,9.2
6,81-208-50-118.ip.fastwebnet.it,81.208.50.118,20.955,41.8919,12.5113
7,p0-0.core01.str01.atlas.cogentco.com,130.117.1.113,37.266,47,8
8,p3-0.core01.fra03.atlas.cogentco.com,130.117.0.217,20.781,47,8
9,p3-0.core01.ams03.atlas.cogentco.com,130.117.0.145,27.761,47,8
10,p1-0.core01.lon01.atlas.cogentco.com,130.117.1.225,36.423,47,8
11,p10-0.core01.bos01.atlas.cogentco.com,130.117.0.46,207.327,47,8
12,t3-3.mpd01.bos01.atlas.cogentco.com,154.54.5.22,233.304,37.751,-97.822
13,t2-4.mpd01.ord01.atlas.cogentco.com,154.54.6.22,251.203,37.751,-97.822
14,g12-0-0.core01.ord01.atlas.cogentco.com,154.54.1.97,237.959,37.751,-97.822
15,*,*,te3-1.mpd01.ord01.atlas.cogentco.com,,
16,t8-2.mpd01.mci01.atlas.cogentco.com,154.54.5.173,222.841,37.751,-97.822
17,t9-4.mpd01.sfo01.atlas.cogentco.com,154.54.6.161,278.642,37.751,-97.822
18,t4-4.mpd01.sfo02.atlas.cogentco.com,154.54.3.130,285.462,37.751,-97.822
19,38.101.48.78,38.101.48.78,177.085,25.6937,-80.1628
20,204.13.51.244,204.13.51.244,185.192,44.6533,-63.6675
